count,sensor,date,time,day,month,high_tmp,low_tmp,high_prcp
1161,Flinders Street Station Underpass,2014-09-08,14,Mon,Sep,not,not,none
2320,Melbourne Central,2014-09-08,14,Mon,Sep,not,not,none
1208,Flinders Street Station Underpass,2014-09-08,15,Mon,Sep,not,not,none
2285,Melbourne Central,2014-09-08,15,Mon,Sep,not,not,none
1721,Flinders Street Station Underpass,2014-09-08,16,Mon,Sep,not,not,none
2496,Melbourne Central,2014-09-08,16,Mon,Sep,not,not,none
2056,Flinders Street Station Underpass,2014-09-08,17,Mon,Sep,not,not,none
2513,Melbourne Central,2014-09-08,17,Mon,Sep,not,not,none
1121,Flinders Street Station Underpass,2014-09-08,18,Mon,Sep,not,not,none
2185,Melbourne Central,2014-09-08,18,Mon,Sep,not,not,none
814,Flinders Street Station Underpass,2014-09-08,19,Mon,Sep,not,not,none
2008,Melbourne Central,2014-09-08,19,Mon,Sep,not,not,none
535,Flinders Street Station Underpass,2014-09-08,20,Mon,Sep,not,not,none
1748,Melbourne Central,2014-09-08,20,Mon,Sep,not,not,none
421,Flinders Street Station Underpass,2014-09-08,21,Mon,Sep,not,not,none
1173,Melbourne Central,2014-09-08,21,Mon,Sep,not,not,none
249,Flinders Street Station Underpass,2014-09-08,22,Mon,Sep,not,not,none
678,Melbourne Central,2014-09-08,22,Mon,Sep,not,not,none
182,Flinders Street Station Underpass,2014-09-08,23,Mon,Sep,not,not,none
389,Melbourne Central,2014-09-08,23,Mon,Sep,not,not,none
71,Flinders Street Station Underpass,2014-09-09,0,Tues,Sep,not,not,none
157,Melbourne Central,2014-09-09,0,Tues,Sep,not,not,none
24,Flinders Street Station Underpass,2014-09-09,1,Tues,Sep,not,not,none
64,Melbourne Central,2014-09-09,1,Tues,Sep,not,not,none
20,Flinders Street Station Underpass,2014-09-09,2,Tues,Sep,not,not,none
60,Melbourne Central,2014-09-09,2,Tues,Sep,not,not,none
16,Flinders Street Station Underpass,2014-09-09,3,Tues,Sep,not,not,none
10,Melbourne Central,2014-09-09,3,Tues,Sep,not,not,none
16,Flinders Street Station Underpass,2014-09-09,4,Tues,Sep,not,not,none
39,Melbourne Central,2014-09-09,4,Tues,Sep,not,not,none
180,Flinders Street Station Underpass,2014-09-09,5,Tues,Sep,not,not,none
72,Melbourne Central,2014-09-09,5,Tues,Sep,not,not,none
615,Flinders Street Station Underpass,2014-09-09,6,Tues,Sep,not,not,none
232,Melbourne Central,2014-09-09,6,Tues,Sep,not,not,none
1555,Flinders Street Station Underpass,2014-09-09,7,Tues,Sep,not,not,none
569,Melbourne Central,2014-09-09,7,Tues,Sep,not,not,none
2025,Flinders Street Station Underpass,2014-09-09,8,Tues,Sep,not,not,none
959,Melbourne Central,2014-09-09,8,Tues,Sep,not,not,none
915,Flinders Street Station Underpass,2014-09-09,9,Tues,Sep,not,not,none
980,Melbourne Central,2014-09-09,9,Tues,Sep,not,not,none
764,Flinders Street Station Underpass,2014-09-09,10,Tues,Sep,not,not,none
1194,Melbourne Central,2014-09-09,10,Tues,Sep,not,not,none
1047,Flinders Street Station Underpass,2014-09-09,11,Tues,Sep,not,not,none
1682,Melbourne Central,2014-09-09,11,Tues,Sep,not,not,none
1766,Flinders Street Station Underpass,2014-09-09,12,Tues,Sep,not,not,none
2532,Melbourne Central,2014-09-09,12,Tues,Sep,not,not,none
1554,Flinders Street Station Underpass,2014-09-09,13,Tues,Sep,not,not,none
2302,Melbourne Central,2014-09-09,13,Tues,Sep,not,not,none
1096,Flinders Street Station Underpass,2014-09-09,14,Tues,Sep,not,not,none
2128,Melbourne Central,2014-09-09,14,Tues,Sep,not,not,none
1035,Flinders Street Station Underpass,2014-09-09,15,Tues,Sep,not,not,none
1621,Melbourne Central,2014-09-09,15,Tues,Sep,not,not,none
1607,Flinders Street Station Underpass,2014-09-09,16,Tues,Sep,not,not,none
2015,Melbourne Central,2014-09-09,16,Tues,Sep,not,not,none
1998,Flinders Street Station Underpass,2014-09-09,17,Tues,Sep,not,not,none
2452,Melbourne Central,2014-09-09,17,Tues,Sep,not,not,none
1120,Flinders Street Station Underpass,2014-09-09,18,Tues,Sep,not,not,none
2076,Melbourne Central,2014-09-09,18,Tues,Sep,not,not,none
649,Flinders Street Station Underpass,2014-09-09,19,Tues,Sep,not,not,none
2016,Melbourne Central,2014-09-09,19,Tues,Sep,not,not,none
565,Flinders Street Station Underpass,2014-09-09,20,Tues,Sep,not,not,none
1524,Melbourne Central,2014-09-09,20,Tues,Sep,not,not,none
471,Flinders Street Station Underpass,2014-09-09,21,Tues,Sep,not,not,none
1142,Melbourne Central,2014-09-09,21,Tues,Sep,not,not,none
424,Flinders Street Station Underpass,2014-09-09,22,Tues,Sep,not,not,none
706,Melbourne Central,2014-09-09,22,Tues,Sep,not,not,none
165,Flinders Street Station Underpass,2014-09-09,23,Tues,Sep,not,not,none
400,Melbourne Central,2014-09-09,23,Tues,Sep,not,not,none
57,Flinders Street Station Underpass,2014-09-10,0,Wed,Sep,not,not,none
151,Melbourne Central,2014-09-10,0,Wed,Sep,not,not,none
48,Flinders Street Station Underpass,2014-09-10,1,Wed,Sep,not,not,none
49,Melbourne Central,2014-09-10,1,Wed,Sep,not,not,none
21,Flinders Street Station Underpass,2014-09-10,2,Wed,Sep,not,not,none
29,Melbourne Central,2014-09-10,2,Wed,Sep,not,not,none
11,Flinders Street Station Underpass,2014-09-10,3,Wed,Sep,not,not,none
10,Melbourne Central,2014-09-10,3,Wed,Sep,not,not,none
17,Flinders Street Station Underpass,2014-09-10,4,Wed,Sep,not,not,none
38,Melbourne Central,2014-09-10,4,Wed,Sep,not,not,none
182,Flinders Street Station Underpass,2014-09-10,5,Wed,Sep,not,not,none
79,Melbourne Central,2014-09-10,5,Wed,Sep,not,not,none
573,Flinders Street Station Underpass,2014-09-10,6,Wed,Sep,not,not,none
218,Melbourne Central,2014-09-10,6,Wed,Sep,not,not,none
1567,Flinders Street Station Underpass,2014-09-10,7,Wed,Sep,not,not,none
678,Melbourne Central,2014-09-10,7,Wed,Sep,not,not,none
2273,Flinders Street Station Underpass,2014-09-10,8,Wed,Sep,not,not,none
1101,Melbourne Central,2014-09-10,8,Wed,Sep,not,not,none
940,Flinders Street Station Underpass,2014-09-10,9,Wed,Sep,not,not,none
1194,Melbourne Central,2014-09-10,9,Wed,Sep,not,not,none
778,Flinders Street Station Underpass,2014-09-10,10,Wed,Sep,not,not,none
1376,Melbourne Central,2014-09-10,10,Wed,Sep,not,not,none
1299,Flinders Street Station Underpass,2014-09-10,11,Wed,Sep,not,not,none
2006,Melbourne Central,2014-09-10,11,Wed,Sep,not,not,none
2006,Flinders Street Station Underpass,2014-09-10,12,Wed,Sep,not,not,none
2766,Melbourne Central,2014-09-10,12,Wed,Sep,not,not,none
1682,Flinders Street Station Underpass,2014-09-10,13,Wed,Sep,not,not,none
2531,Melbourne Central,2014-09-10,13,Wed,Sep,not,not,none
1166,Flinders Street Station Underpass,2014-09-10,14,Wed,Sep,not,not,none
2337,Melbourne Central,2014-09-10,14,Wed,Sep,not,not,none
1170,Flinders Street Station Underpass,2014-09-10,15,Wed,Sep,not,not,none
2312,Melbourne Central,2014-09-10,15,Wed,Sep,not,not,none
1658,Flinders Street Station Underpass,2014-09-10,16,Wed,Sep,not,not,none
2530,Melbourne Central,2014-09-10,16,Wed,Sep,not,not,none
2090,Flinders Street Station Underpass,2014-09-10,17,Wed,Sep,not,not,none
2592,Melbourne Central,2014-09-10,17,Wed,Sep,not,not,none
1245,Flinders Street Station Underpass,2014-09-10,18,Wed,Sep,not,not,none
2479,Melbourne Central,2014-09-10,18,Wed,Sep,not,not,none
739,Flinders Street Station Underpass,2014-09-10,19,Wed,Sep,not,not,none
2052,Melbourne Central,2014-09-10,19,Wed,Sep,not,not,none
588,Flinders Street Station Underpass,2014-09-10,20,Wed,Sep,not,not,none
1761,Melbourne Central,2014-09-10,20,Wed,Sep,not,not,none
465,Flinders Street Station Underpass,2014-09-10,21,Wed,Sep,not,not,none
1255,Melbourne Central,2014-09-10,21,Wed,Sep,not,not,none
332,Flinders Street Station Underpass,2014-09-10,22,Wed,Sep,not,not,none
841,Melbourne Central,2014-09-10,22,Wed,Sep,not,not,none
260,Flinders Street Station Underpass,2014-09-10,23,Wed,Sep,not,not,none
468,Melbourne Central,2014-09-10,23,Wed,Sep,not,not,none
76,Flinders Street Station Underpass,2014-09-11,0,Thurs,Sep,not,not,none
167,Melbourne Central,2014-09-11,0,Thurs,Sep,not,not,none
26,Flinders Street Station Underpass,2014-09-11,1,Thurs,Sep,not,not,none
61,Melbourne Central,2014-09-11,1,Thurs,Sep,not,not,none
20,Flinders Street Station Underpass,2014-09-11,2,Thurs,Sep,not,not,none
49,Melbourne Central,2014-09-11,2,Thurs,Sep,not,not,none
20,Flinders Street Station Underpass,2014-09-11,3,Thurs,Sep,not,not,none
31,Melbourne Central,2014-09-11,3,Thurs,Sep,not,not,none
38,Flinders Street Station Underpass,2014-09-11,4,Thurs,Sep,not,not,none
24,Melbourne Central,2014-09-11,4,Thurs,Sep,not,not,none
153,Flinders Street Station Underpass,2014-09-11,5,Thurs,Sep,not,not,none
83,Melbourne Central,2014-09-11,5,Thurs,Sep,not,not,none
510,Flinders Street Station Underpass,2014-09-11,6,Thurs,Sep,not,not,none
187,Melbourne Central,2014-09-11,6,Thurs,Sep,not,not,none
1602,Flinders Street Station Underpass,2014-09-11,7,Thurs,Sep,not,not,none
545,Melbourne Central,2014-09-11,7,Thurs,Sep,not,not,none
2192,Flinders Street Station Underpass,2014-09-11,8,Thurs,Sep,not,not,none
983,Melbourne Central,2014-09-11,8,Thurs,Sep,not,not,none
964,Flinders Street Station Underpass,2014-09-11,9,Thurs,Sep,not,not,none
1022,Melbourne Central,2014-09-11,9,Thurs,Sep,not,not,none
696,Flinders Street Station Underpass,2014-09-11,10,Thurs,Sep,not,not,none
1276,Melbourne Central,2014-09-11,10,Thurs,Sep,not,not,none
1013,Flinders Street Station Underpass,2014-09-11,11,Thurs,Sep,not,not,none
1612,Melbourne Central,2014-09-11,11,Thurs,Sep,not,not,none
1863,Flinders Street Station Underpass,2014-09-11,12,Thurs,Sep,not,not,none
2707,Melbourne Central,2014-09-11,12,Thurs,Sep,not,not,none
1520,Flinders Street Station Underpass,2014-09-11,13,Thurs,Sep,not,not,none
2540,Melbourne Central,2014-09-11,13,Thurs,Sep,not,not,none
1112,Flinders Street Station Underpass,2014-09-11,14,Thurs,Sep,not,not,none
2348,Melbourne Central,2014-09-11,14,Thurs,Sep,not,not,none
1173,Flinders Street Station Underpass,2014-09-11,15,Thurs,Sep,not,not,none
2259,Melbourne Central,2014-09-11,15,Thurs,Sep,not,not,none
1743,Flinders Street Station Underpass,2014-09-11,16,Thurs,Sep,not,not,none
2490,Melbourne Central,2014-09-11,16,Thurs,Sep,not,not,none
2127,Flinders Street Station Underpass,2014-09-11,17,Thurs,Sep,not,not,none
2485,Melbourne Central,2014-09-11,17,Thurs,Sep,not,not,none
1253,Flinders Street Station Underpass,2014-09-11,18,Thurs,Sep,not,not,none
2156,Melbourne Central,2014-09-11,18,Thurs,Sep,not,not,none
871,Flinders Street Station Underpass,2014-09-11,19,Thurs,Sep,not,not,none
1843,Melbourne Central,2014-09-11,19,Thurs,Sep,not,not,none
660,Flinders Street Station Underpass,2014-09-11,20,Thurs,Sep,not,not,none
1721,Melbourne Central,2014-09-11,20,Thurs,Sep,not,not,none
528,Flinders Street Station Underpass,2014-09-11,21,Thurs,Sep,not,not,none
1406,Melbourne Central,2014-09-11,21,Thurs,Sep,not,not,none
377,Flinders Street Station Underpass,2014-09-11,22,Thurs,Sep,not,not,none
1046,Melbourne Central,2014-09-11,22,Thurs,Sep,not,not,none
200,Flinders Street Station Underpass,2014-09-11,23,Thurs,Sep,not,not,none
486,Melbourne Central,2014-09-11,23,Thurs,Sep,not,not,none
74,Flinders Street Station Underpass,2014-09-12,0,Fri,Sep,not,not,none
249,Melbourne Central,2014-09-12,0,Fri,Sep,not,not,none
28,Flinders Street Station Underpass,2014-09-12,1,Fri,Sep,not,not,none
93,Melbourne Central,2014-09-12,1,Fri,Sep,not,not,none
14,Flinders Street Station Underpass,2014-09-12,2,Fri,Sep,not,not,none
91,Melbourne Central,2014-09-12,2,Fri,Sep,not,not,none
19,Flinders Street Station Underpass,2014-09-12,3,Fri,Sep,not,not,none
53,Melbourne Central,2014-09-12,3,Fri,Sep,not,not,none
28,Flinders Street Station Underpass,2014-09-12,4,Fri,Sep,not,not,none
45,Melbourne Central,2014-09-12,4,Fri,Sep,not,not,none
132,Flinders Street Station Underpass,2014-09-12,5,Fri,Sep,not,not,none
81,Melbourne Central,2014-09-12,5,Fri,Sep,not,not,none
453,Flinders Street Station Underpass,2014-09-12,6,Fri,Sep,not,not,none
248,Melbourne Central,2014-09-12,6,Fri,Sep,not,not,none
1659,Flinders Street Station Underpass,2014-09-12,7,Fri,Sep,not,not,none
525,Melbourne Central,2014-09-12,7,Fri,Sep,not,not,none
2089,Flinders Street Station Underpass,2014-09-12,8,Fri,Sep,not,not,none
1046,Melbourne Central,2014-09-12,8,Fri,Sep,not,not,none
947,Flinders Street Station Underpass,2014-09-12,9,Fri,Sep,not,not,none
1124,Melbourne Central,2014-09-12,9,Fri,Sep,not,not,none
881,Flinders Street Station Underpass,2014-09-12,10,Fri,Sep,not,not,none
1295,Melbourne Central,2014-09-12,10,Fri,Sep,not,not,none
1231,Flinders Street Station Underpass,2014-09-12,11,Fri,Sep,not,not,none
1976,Melbourne Central,2014-09-12,11,Fri,Sep,not,not,none
2051,Flinders Street Station Underpass,2014-09-12,12,Fri,Sep,not,not,none
2755,Melbourne Central,2014-09-12,12,Fri,Sep,not,not,none
1674,Flinders Street Station Underpass,2014-09-12,13,Fri,Sep,not,not,none
2639,Melbourne Central,2014-09-12,13,Fri,Sep,not,not,none
1355,Flinders Street Station Underpass,2014-09-12,14,Fri,Sep,not,not,none
2396,Melbourne Central,2014-09-12,14,Fri,Sep,not,not,none
1391,Flinders Street Station Underpass,2014-09-12,15,Fri,Sep,not,not,none
2634,Melbourne Central,2014-09-12,15,Fri,Sep,not,not,none
1942,Flinders Street Station Underpass,2014-09-12,16,Fri,Sep,not,not,none
2871,Melbourne Central,2014-09-12,16,Fri,Sep,not,not,none
2391,Flinders Street Station Underpass,2014-09-12,17,Fri,Sep,not,not,none
3281,Melbourne Central,2014-09-12,17,Fri,Sep,not,not,none
1737,Flinders Street Station Underpass,2014-09-12,18,Fri,Sep,not,not,none
2915,Melbourne Central,2014-09-12,18,Fri,Sep,not,not,none
1060,Flinders Street Station Underpass,2014-09-12,19,Fri,Sep,not,not,none
2552,Melbourne Central,2014-09-12,19,Fri,Sep,not,not,none
946,Flinders Street Station Underpass,2014-09-12,20,Fri,Sep,not,not,none
2686,Melbourne Central,2014-09-12,20,Fri,Sep,not,not,none
822,Flinders Street Station Underpass,2014-09-12,21,Fri,Sep,not,not,none
2282,Melbourne Central,2014-09-12,21,Fri,Sep,not,not,none
851,Flinders Street Station Underpass,2014-09-12,22,Fri,Sep,not,not,none
1799,Melbourne Central,2014-09-12,22,Fri,Sep,not,not,none
562,Flinders Street Station Underpass,2014-09-12,23,Fri,Sep,not,not,none
1408,Melbourne Central,2014-09-12,23,Fri,Sep,not,not,none
342,Flinders Street Station Underpass,2014-09-13,0,Sat,Sep,not,not,none
803,Melbourne Central,2014-09-13,0,Sat,Sep,not,not,none
175,Flinders Street Station Underpass,2014-09-13,1,Sat,Sep,not,not,none
364,Melbourne Central,2014-09-13,1,Sat,Sep,not,not,none
151,Flinders Street Station Underpass,2014-09-13,2,Sat,Sep,not,not,none
289,Melbourne Central,2014-09-13,2,Sat,Sep,not,not,none
104,Flinders Street Station Underpass,2014-09-13,3,Sat,Sep,not,not,none
115,Melbourne Central,2014-09-13,3,Sat,Sep,not,not,none
64,Flinders Street Station Underpass,2014-09-13,4,Sat,Sep,not,not,none
87,Melbourne Central,2014-09-13,4,Sat,Sep,not,not,none
58,Flinders Street Station Underpass,2014-09-13,5,Sat,Sep,not,not,none
48,Melbourne Central,2014-09-13,5,Sat,Sep,not,not,none
93,Flinders Street Station Underpass,2014-09-13,6,Sat,Sep,not,not,none
148,Melbourne Central,2014-09-13,6,Sat,Sep,not,not,none
175,Flinders Street Station Underpass,2014-09-13,7,Sat,Sep,not,not,none
264,Melbourne Central,2014-09-13,7,Sat,Sep,not,not,none
414,Flinders Street Station Underpass,2014-09-13,8,Sat,Sep,not,not,none
467,Melbourne Central,2014-09-13,8,Sat,Sep,not,not,none
763,Flinders Street Station Underpass,2014-09-13,9,Sat,Sep,not,not,none
994,Melbourne Central,2014-09-13,9,Sat,Sep,not,not,none
964,Flinders Street Station Underpass,2014-09-13,10,Sat,Sep,not,not,none
1369,Melbourne Central,2014-09-13,10,Sat,Sep,not,not,none
1125,Flinders Street Station Underpass,2014-09-13,11,Sat,Sep,not,not,none
2057,Melbourne Central,2014-09-13,11,Sat,Sep,not,not,none
1309,Flinders Street Station Underpass,2014-09-13,12,Sat,Sep,not,not,none
2750,Melbourne Central,2014-09-13,12,Sat,Sep,not,not,none
1421,Flinders Street Station Underpass,2014-09-13,13,Sat,Sep,not,not,none
2859,Melbourne Central,2014-09-13,13,Sat,Sep,not,not,none
1517,Flinders Street Station Underpass,2014-09-13,14,Sat,Sep,not,not,none
2658,Melbourne Central,2014-09-13,14,Sat,Sep,not,not,none
1550,Flinders Street Station Underpass,2014-09-13,15,Sat,Sep,not,not,none
2723,Melbourne Central,2014-09-13,15,Sat,Sep,not,not,none
1527,Flinders Street Station Underpass,2014-09-13,16,Sat,Sep,not,not,none
2671,Melbourne Central,2014-09-13,16,Sat,Sep,not,not,none
1399,Flinders Street Station Underpass,2014-09-13,17,Sat,Sep,not,not,none
2627,Melbourne Central,2014-09-13,17,Sat,Sep,not,not,none
1245,Flinders Street Station Underpass,2014-09-13,18,Sat,Sep,not,not,none
2701,Melbourne Central,2014-09-13,18,Sat,Sep,not,not,none
945,Flinders Street Station Underpass,2014-09-13,19,Sat,Sep,not,not,none
2600,Melbourne Central,2014-09-13,19,Sat,Sep,not,not,none
848,Flinders Street Station Underpass,2014-09-13,20,Sat,Sep,not,not,none
2321,Melbourne Central,2014-09-13,20,Sat,Sep,not,not,none
860,Flinders Street Station Underpass,2014-09-13,21,Sat,Sep,not,not,none
1964,Melbourne Central,2014-09-13,21,Sat,Sep,not,not,none
756,Flinders Street Station Underpass,2014-09-13,22,Sat,Sep,not,not,none
1717,Melbourne Central,2014-09-13,22,Sat,Sep,not,not,none
586,Flinders Street Station Underpass,2014-09-13,23,Sat,Sep,not,not,none
1289,Melbourne Central,2014-09-13,23,Sat,Sep,not,not,none
346,Flinders Street Station Underpass,2014-09-14,0,Sun,Sep,not,not,none
880,Melbourne Central,2014-09-14,0,Sun,Sep,not,not,none
214,Flinders Street Station Underpass,2014-09-14,1,Sun,Sep,not,not,none
393,Melbourne Central,2014-09-14,1,Sun,Sep,not,not,none
153,Flinders Street Station Underpass,2014-09-14,2,Sun,Sep,not,not,none
328,Melbourne Central,2014-09-14,2,Sun,Sep,not,not,none
93,Flinders Street Station Underpass,2014-09-14,3,Sun,Sep,not,not,none
174,Melbourne Central,2014-09-14,3,Sun,Sep,not,not,none
73,Flinders Street Station Underpass,2014-09-14,4,Sun,Sep,not,not,none
80,Melbourne Central,2014-09-14,4,Sun,Sep,not,not,none
45,Flinders Street Station Underpass,2014-09-14,5,Sun,Sep,not,not,none
64,Melbourne Central,2014-09-14,5,Sun,Sep,not,not,none
74,Flinders Street Station Underpass,2014-09-14,6,Sun,Sep,not,not,none
109,Melbourne Central,2014-09-14,6,Sun,Sep,not,not,none
160,Flinders Street Station Underpass,2014-09-14,7,Sun,Sep,not,not,none
201,Melbourne Central,2014-09-14,7,Sun,Sep,not,not,none
314,Flinders Street Station Underpass,2014-09-14,8,Sun,Sep,not,not,none
470,Melbourne Central,2014-09-14,8,Sun,Sep,not,not,none
562,Flinders Street Station Underpass,2014-09-14,9,Sun,Sep,not,not,none
721,Melbourne Central,2014-09-14,9,Sun,Sep,not,not,none
821,Flinders Street Station Underpass,2014-09-14,10,Sun,Sep,not,not,none
1216,Melbourne Central,2014-09-14,10,Sun,Sep,not,not,none
1033,Flinders Street Station Underpass,2014-09-14,11,Sun,Sep,not,not,none
1812,Melbourne Central,2014-09-14,11,Sun,Sep,not,not,none
1146,Flinders Street Station Underpass,2014-09-14,12,Sun,Sep,not,not,none
2296,Melbourne Central,2014-09-14,12,Sun,Sep,not,not,none
1319,Flinders Street Station Underpass,2014-09-14,13,Sun,Sep,not,not,none
2604,Melbourne Central,2014-09-14,13,Sun,Sep,not,not,none
1482,Flinders Street Station Underpass,2014-09-14,14,Sun,Sep,not,not,none
2699,Melbourne Central,2014-09-14,14,Sun,Sep,not,not,none
1490,Flinders Street Station Underpass,2014-09-14,15,Sun,Sep,not,not,none
2600,Melbourne Central,2014-09-14,15,Sun,Sep,not,not,none
1376,Flinders Street Station Underpass,2014-09-14,16,Sun,Sep,not,not,none
2476,Melbourne Central,2014-09-14,16,Sun,Sep,not,not,none
1085,Flinders Street Station Underpass,2014-09-14,17,Sun,Sep,not,not,none
2291,Melbourne Central,2014-09-14,17,Sun,Sep,not,not,none
937,Flinders Street Station Underpass,2014-09-14,18,Sun,Sep,not,not,none
2094,Melbourne Central,2014-09-14,18,Sun,Sep,not,not,none
664,Flinders Street Station Underpass,2014-09-14,19,Sun,Sep,not,not,none
1860,Melbourne Central,2014-09-14,19,Sun,Sep,not,not,none
530,Flinders Street Station Underpass,2014-09-14,20,Sun,Sep,not,not,none
1500,Melbourne Central,2014-09-14,20,Sun,Sep,not,not,none
445,Flinders Street Station Underpass,2014-09-14,21,Sun,Sep,not,not,none
1053,Melbourne Central,2014-09-14,21,Sun,Sep,not,not,none
299,Flinders Street Station Underpass,2014-09-14,22,Sun,Sep,not,not,none
736,Melbourne Central,2014-09-14,22,Sun,Sep,not,not,none
153,Flinders Street Station Underpass,2014-09-14,23,Sun,Sep,not,not,none
456,Melbourne Central,2014-09-14,23,Sun,Sep,not,not,none
67,Flinders Street Station Underpass,2014-09-15,0,Mon,Sep,not,not,none
122,Melbourne Central,2014-09-15,0,Mon,Sep,not,not,none
26,Flinders Street Station Underpass,2014-09-15,1,Mon,Sep,not,not,none
53,Melbourne Central,2014-09-15,1,Mon,Sep,not,not,none
21,Flinders Street Station Underpass,2014-09-15,2,Mon,Sep,not,not,none
29,Melbourne Central,2014-09-15,2,Mon,Sep,not,not,none
10,Flinders Street Station Underpass,2014-09-15,3,Mon,Sep,not,not,none
19,Melbourne Central,2014-09-15,3,Mon,Sep,not,not,none
26,Flinders Street Station Underpass,2014-09-15,4,Mon,Sep,not,not,none
35,Melbourne Central,2014-09-15,4,Mon,Sep,not,not,none
174,Flinders Street Station Underpass,2014-09-15,5,Mon,Sep,not,not,none
68,Melbourne Central,2014-09-15,5,Mon,Sep,not,not,none
558,Flinders Street Station Underpass,2014-09-15,6,Mon,Sep,not,not,none
222,Melbourne Central,2014-09-15,6,Mon,Sep,not,not,none
1515,Flinders Street Station Underpass,2014-09-15,7,Mon,Sep,not,not,none
572,Melbourne Central,2014-09-15,7,Mon,Sep,not,not,none
2024,Flinders Street Station Underpass,2014-09-15,8,Mon,Sep,not,not,none
1075,Melbourne Central,2014-09-15,8,Mon,Sep,not,not,none
1031,Flinders Street Station Underpass,2014-09-15,9,Mon,Sep,not,not,none
1090,Melbourne Central,2014-09-15,9,Mon,Sep,not,not,none
833,Flinders Street Station Underpass,2014-09-15,10,Mon,Sep,not,not,none
1237,Melbourne Central,2014-09-15,10,Mon,Sep,not,not,none
1209,Flinders Street Station Underpass,2014-09-15,11,Mon,Sep,not,not,none
1717,Melbourne Central,2014-09-15,11,Mon,Sep,not,not,none
1833,Flinders Street Station Underpass,2014-09-15,12,Mon,Sep,not,not,none
2562,Melbourne Central,2014-09-15,12,Mon,Sep,not,not,none
1608,Flinders Street Station Underpass,2014-09-15,13,Mon,Sep,not,not,none
2405,Melbourne Central,2014-09-15,13,Mon,Sep,not,not,none
1143,Flinders Street Station Underpass,2014-09-15,14,Mon,Sep,not,not,none
2178,Melbourne Central,2014-09-15,14,Mon,Sep,not,not,none
1097,Flinders Street Station Underpass,2014-09-15,15,Mon,Sep,not,not,none
2140,Melbourne Central,2014-09-15,15,Mon,Sep,not,not,none
1823,Flinders Street Station Underpass,2014-09-15,16,Mon,Sep,not,not,none
2378,Melbourne Central,2014-09-15,16,Mon,Sep,not,not,none
2147,Flinders Street Station Underpass,2014-09-15,17,Mon,Sep,not,not,none
2583,Melbourne Central,2014-09-15,17,Mon,Sep,not,not,none
1129,Flinders Street Station Underpass,2014-09-15,18,Mon,Sep,not,not,none
1993,Melbourne Central,2014-09-15,18,Mon,Sep,not,not,none
721,Flinders Street Station Underpass,2014-09-15,19,Mon,Sep,not,not,none
1798,Melbourne Central,2014-09-15,19,Mon,Sep,not,not,none
725,Flinders Street Station Underpass,2014-09-15,20,Mon,Sep,not,not,none
1588,Melbourne Central,2014-09-15,20,Mon,Sep,not,not,none
477,Flinders Street Station Underpass,2014-09-15,21,Mon,Sep,not,not,none
985,Melbourne Central,2014-09-15,21,Mon,Sep,not,not,none
279,Flinders Street Station Underpass,2014-09-15,22,Mon,Sep,not,not,none
633,Melbourne Central,2014-09-15,22,Mon,Sep,not,not,none
232,Flinders Street Station Underpass,2014-09-15,23,Mon,Sep,not,not,none
270,Melbourne Central,2014-09-15,23,Mon,Sep,not,not,none
59,Flinders Street Station Underpass,2014-09-16,0,Tues,Sep,not,not,none
134,Melbourne Central,2014-09-16,0,Tues,Sep,not,not,none
25,Flinders Street Station Underpass,2014-09-16,1,Tues,Sep,not,not,none
47,Melbourne Central,2014-09-16,1,Tues,Sep,not,not,none
20,Flinders Street Station Underpass,2014-09-16,2,Tues,Sep,not,not,none
67,Melbourne Central,2014-09-16,2,Tues,Sep,not,not,none
8,Flinders Street Station Underpass,2014-09-16,3,Tues,Sep,not,not,none
31,Melbourne Central,2014-09-16,3,Tues,Sep,not,not,none
18,Flinders Street Station Underpass,2014-09-16,4,Tues,Sep,not,not,none
40,Melbourne Central,2014-09-16,4,Tues,Sep,not,not,none
182,Flinders Street Station Underpass,2014-09-16,5,Tues,Sep,not,not,none
90,Melbourne Central,2014-09-16,5,Tues,Sep,not,not,none
593,Flinders Street Station Underpass,2014-09-16,6,Tues,Sep,not,not,none
244,Melbourne Central,2014-09-16,6,Tues,Sep,not,not,none
1706,Flinders Street Station Underpass,2014-09-16,7,Tues,Sep,not,not,none
654,Melbourne Central,2014-09-16,7,Tues,Sep,not,not,none
2128,Flinders Street Station Underpass,2014-09-16,8,Tues,Sep,not,not,none
985,Melbourne Central,2014-09-16,8,Tues,Sep,not,not,none
991,Flinders Street Station Underpass,2014-09-16,9,Tues,Sep,not,not,none
1005,Melbourne Central,2014-09-16,9,Tues,Sep,not,not,none
852,Flinders Street Station Underpass,2014-09-16,10,Tues,Sep,not,not,none
1194,Melbourne Central,2014-09-16,10,Tues,Sep,not,not,none
1053,Flinders Street Station Underpass,2014-09-16,11,Tues,Sep,not,not,none
1453,Melbourne Central,2014-09-16,11,Tues,Sep,not,not,none
1154,Flinders Street Station Underpass,2014-09-16,12,Tues,Sep,not,not,none
1897,Melbourne Central,2014-09-16,12,Tues,Sep,not,not,none
1300,Flinders Street Station Underpass,2014-09-16,13,Tues,Sep,not,not,none
1993,Melbourne Central,2014-09-16,13,Tues,Sep,not,not,none
1008,Flinders Street Station Underpass,2014-09-16,14,Tues,Sep,not,not,none
1848,Melbourne Central,2014-09-16,14,Tues,Sep,not,not,none
