stn_id,date,variable,value,X5,X6,X7,X8
ASN00086071,20131211,TMAX,211,NA,NA,a,NA
ASN00086071,20131211,TMIN,137,NA,NA,a,NA
ASN00086071,20131211,PRCP,0,NA,NA,a,NA
ASN00086071,20131212,TMAX,240,NA,NA,a,NA
ASN00086071,20131212,TMIN,110,NA,NA,a,NA
ASN00086071,20131212,PRCP,24,NA,NA,a,NA
ASN00086071,20131213,TMAX,227,NA,NA,a,NA
ASN00086071,20131213,TMIN,144,NA,NA,a,NA
ASN00086071,20131213,PRCP,0,NA,NA,a,NA
ASN00086071,20131214,TMAX,200,NA,NA,a,NA
ASN00086071,20131214,TMIN,144,NA,NA,a,NA
ASN00086071,20131214,PRCP,0,NA,NA,a,NA
ASN00086071,20131215,TMAX,217,NA,NA,a,NA
ASN00086071,20131215,TMIN,140,NA,NA,a,NA
ASN00086071,20131215,PRCP,0,NA,NA,a,NA
ASN00086071,20131216,TMAX,214,NA,NA,a,NA
ASN00086071,20131216,TMIN,148,NA,NA,a,NA
ASN00086071,20131216,PRCP,0,NA,NA,a,NA
ASN00086071,20131217,TMAX,221,NA,NA,a,NA
ASN00086071,20131217,TMIN,142,NA,NA,a,NA
ASN00086071,20131217,PRCP,0,NA,NA,a,NA
ASN00086071,20131218,TMAX,269,NA,NA,a,NA
ASN00086071,20131218,TMIN,139,NA,NA,a,NA
ASN00086071,20131218,PRCP,0,NA,NA,a,NA
ASN00086071,20131219,TMAX,399,NA,NA,a,NA
ASN00086071,20131219,TMIN,157,NA,NA,a,NA
ASN00086071,20131219,PRCP,0,NA,NA,a,NA
ASN00086071,20131220,TMAX,242,NA,NA,a,NA
ASN00086071,20131220,TMIN,213,NA,NA,a,NA
ASN00086071,20131220,PRCP,0,NA,NA,a,NA
ASN00086071,20131221,TMAX,214,NA,NA,a,NA
ASN00086071,20131221,TMIN,151,NA,NA,a,NA
ASN00086071,20131221,PRCP,0,NA,NA,a,NA
ASN00086071,20131222,TMAX,284,NA,NA,a,NA
ASN00086071,20131222,TMIN,166,NA,NA,a,NA
ASN00086071,20131222,PRCP,0,NA,NA,a,NA
ASN00086071,20131223,TMAX,182,NA,NA,a,NA
ASN00086071,20131223,TMIN,146,NA,NA,a,NA
ASN00086071,20131223,PRCP,26,NA,NA,a,NA
ASN00086071,20131224,TMAX,233,NA,NA,a,NA
ASN00086071,20131224,TMIN,135,NA,NA,a,NA
ASN00086071,20131224,PRCP,24,NA,NA,a,NA
ASN00086071,20131225,TMAX,318,NA,NA,a,NA
ASN00086071,20131225,TMIN,123,NA,NA,a,NA
ASN00086071,20131225,PRCP,0,NA,NA,a,NA
ASN00086071,20131226,TMAX,276,NA,NA,a,NA
ASN00086071,20131226,TMIN,177,NA,NA,a,NA
ASN00086071,20131226,PRCP,0,NA,NA,a,NA
ASN00086071,20131227,TMAX,224,NA,NA,a,NA
ASN00086071,20131227,TMIN,164,NA,NA,a,NA
ASN00086071,20131227,PRCP,0,NA,NA,a,NA
ASN00086071,20131228,TMAX,365,NA,NA,a,NA
ASN00086071,20131228,TMIN,148,NA,NA,a,NA
ASN00086071,20131228,PRCP,0,NA,NA,a,NA
ASN00086071,20131229,TMAX,209,NA,NA,a,NA
ASN00086071,20131229,TMIN,144,NA,NA,a,NA
ASN00086071,20131229,PRCP,0,NA,NA,a,NA
ASN00086071,20131230,TMAX,226,NA,NA,a,NA
ASN00086071,20131230,TMIN,116,NA,NA,a,NA
ASN00086071,20131230,PRCP,0,NA,NA,a,NA
ASN00086071,20131231,TMAX,254,NA,NA,a,NA
ASN00086071,20131231,TMIN,120,NA,NA,a,NA
ASN00086071,20131231,PRCP,0,NA,NA,a,NA
ASN00086071,20140101,TMAX,263,NA,NA,a,NA
ASN00086071,20140101,TMIN,162,NA,NA,a,NA
ASN00086071,20140101,PRCP,0,NA,NA,a,NA
ASN00086071,20140102,TMAX,236,NA,NA,a,NA
ASN00086071,20140102,TMIN,152,NA,NA,a,NA
ASN00086071,20140102,PRCP,48,NA,NA,a,NA
ASN00086071,20140103,TMAX,223,NA,NA,a,NA
ASN00086071,20140103,TMIN,139,NA,NA,a,NA
ASN00086071,20140103,PRCP,0,NA,NA,a,NA
ASN00086071,20140104,TMAX,207,NA,NA,a,NA
ASN00086071,20140104,TMIN,134,NA,NA,a,NA
ASN00086071,20140105,TMAX,267,NA,NA,a,NA
ASN00086071,20140105,TMIN,109,NA,NA,a,NA
ASN00086071,20140106,TMAX,202,NA,NA,a,NA
ASN00086071,20140106,TMIN,127,NA,NA,a,NA
ASN00086071,20140106,PRCP,6,NA,NA,a,NA
ASN00086071,20140107,TMAX,208,NA,NA,a,NA
ASN00086071,20140107,TMIN,140,NA,NA,a,NA
ASN00086071,20140107,PRCP,0,NA,NA,a,NA
ASN00086071,20140108,TMAX,275,NA,NA,a,NA
ASN00086071,20140108,TMIN,117,NA,NA,a,NA
ASN00086071,20140108,PRCP,0,NA,NA,a,NA
ASN00086071,20140109,TMAX,333,NA,NA,a,NA
ASN00086071,20140109,TMIN,143,NA,NA,a,NA
ASN00086071,20140109,PRCP,0,NA,NA,a,NA
ASN00086071,20140110,TMAX,347,NA,NA,a,NA
ASN00086071,20140110,TMIN,183,NA,NA,a,NA
ASN00086071,20140110,PRCP,0,NA,NA,a,NA
ASN00086071,20140111,TMAX,227,NA,NA,a,NA
ASN00086071,20140111,TMIN,178,NA,NA,a,NA
ASN00086071,20140111,PRCP,0,NA,NA,a,NA
ASN00086071,20140112,TMAX,228,NA,NA,a,NA
ASN00086071,20140112,TMIN,165,NA,NA,a,NA
ASN00086071,20140112,PRCP,0,NA,NA,a,NA
ASN00086071,20140113,TMAX,311,NA,NA,a,NA
ASN00086071,20140113,TMIN,152,NA,NA,a,NA
ASN00086071,20140113,PRCP,0,NA,NA,a,NA
ASN00086071,20140114,TMAX,428,NA,NA,a,NA
ASN00086071,20140114,TMIN,183,NA,NA,a,NA
ASN00086071,20140114,PRCP,0,NA,NA,a,NA
ASN00086071,20140115,TMAX,417,NA,NA,a,NA
ASN00086071,20140115,TMIN,286,NA,NA,a,NA
ASN00086071,20140115,PRCP,0,NA,NA,a,NA
ASN00086071,20140116,TMAX,439,NA,NA,a,NA
ASN00086071,20140116,TMIN,270,NA,NA,a,NA
ASN00086071,20140116,PRCP,0,NA,NA,a,NA
ASN00086071,20140117,TMAX,439,NA,NA,a,NA
ASN00086071,20140117,TMIN,256,NA,NA,a,NA
ASN00086071,20140117,PRCP,12,NA,NA,a,NA
ASN00086071,20140118,TMAX,240,NA,NA,a,NA
ASN00086071,20140118,TMIN,215,NA,NA,a,NA
ASN00086071,20140119,TMAX,228,NA,NA,a,NA
ASN00086071,20140119,TMIN,162,NA,NA,a,NA
ASN00086071,20140120,TMAX,248,NA,NA,a,NA
ASN00086071,20140120,TMIN,170,NA,NA,a,NA
ASN00086071,20140120,PRCP,0,NA,NA,a,NA
ASN00086071,20140121,TMAX,237,NA,NA,a,NA
ASN00086071,20140121,TMIN,168,NA,NA,a,NA
ASN00086071,20140121,PRCP,0,NA,NA,a,NA
ASN00086071,20140122,TMAX,243,NA,NA,a,NA
ASN00086071,20140122,TMIN,162,NA,NA,a,NA
ASN00086071,20140122,PRCP,0,NA,NA,a,NA
ASN00086071,20140123,TMAX,304,NA,NA,a,NA
ASN00086071,20140123,TMIN,136,NA,NA,a,NA
ASN00086071,20140123,PRCP,0,NA,NA,a,NA
ASN00086071,20140124,TMAX,230,NA,NA,a,NA
ASN00086071,20140124,TMIN,169,NA,NA,a,NA
ASN00086071,20140124,PRCP,12,NA,NA,a,NA
ASN00086071,20140125,TMAX,210,NA,NA,a,NA
ASN00086071,20140125,TMIN,155,NA,NA,a,NA
ASN00086071,20140126,TMAX,272,NA,NA,a,NA
ASN00086071,20140126,TMIN,130,NA,NA,a,NA
ASN00086071,20140127,TMAX,353,NA,NA,a,NA
ASN00086071,20140127,TMIN,169,NA,NA,a,NA
ASN00086071,20140128,TMAX,420,NA,NA,a,NA
ASN00086071,20140128,TMIN,245,NA,NA,a,NA
ASN00086071,20140129,TMAX,251,NA,NA,a,NA
ASN00086071,20140129,TMIN,184,NA,NA,a,NA
ASN00086071,20140129,PRCP,0,NA,NA,a,NA
ASN00086071,20140130,TMAX,300,NA,NA,a,NA
ASN00086071,20140130,TMIN,160,NA,NA,a,NA
ASN00086071,20140130,PRCP,0,NA,NA,a,NA
ASN00086071,20140131,TMAX,270,NA,NA,a,NA
ASN00086071,20140131,TMIN,186,NA,NA,a,NA
ASN00086071,20140131,PRCP,0,NA,NA,a,NA
ASN00086071,20140201,TMAX,302,NA,NA,a,NA
ASN00086071,20140201,TMIN,186,NA,NA,a,NA
ASN00086071,20140201,PRCP,0,NA,NA,a,NA
ASN00086071,20140202,TMAX,390,NA,NA,a,NA
ASN00086071,20140202,TMIN,183,NA,NA,a,NA
ASN00086071,20140202,PRCP,0,NA,NA,a,NA
ASN00086071,20140203,TMAX,340,NA,NA,a,NA
ASN00086071,20140203,TMIN,227,NA,NA,a,NA
ASN00086071,20140203,PRCP,0,NA,NA,a,NA
ASN00086071,20140204,TMAX,262,NA,NA,a,NA
ASN00086071,20140204,TMIN,148,NA,NA,a,NA
ASN00086071,20140204,PRCP,6,NA,NA,a,NA
ASN00086071,20140205,TMAX,311,NA,NA,a,NA
ASN00086071,20140205,TMIN,139,NA,NA,a,NA
ASN00086071,20140205,PRCP,0,NA,NA,a,NA
ASN00086071,20140206,TMAX,356,NA,NA,a,NA
ASN00086071,20140206,TMIN,174,NA,NA,a,NA
ASN00086071,20140206,PRCP,0,NA,NA,a,NA
ASN00086071,20140207,TMAX,366,NA,NA,a,NA
ASN00086071,20140207,TMIN,229,NA,NA,a,NA
ASN00086071,20140207,PRCP,0,NA,NA,a,NA
ASN00086071,20140208,TMAX,410,NA,NA,a,NA
ASN00086071,20140208,TMIN,186,NA,NA,a,NA
ASN00086071,20140208,PRCP,0,NA,NA,a,NA
ASN00086071,20140209,TMAX,404,NA,NA,a,NA
ASN00086071,20140209,TMIN,222,NA,NA,a,NA
ASN00086071,20140209,PRCP,0,NA,NA,a,NA
ASN00086071,20140210,TMAX,249,NA,NA,a,NA
ASN00086071,20140210,TMIN,159,NA,NA,a,NA
ASN00086071,20140210,PRCP,0,NA,NA,a,NA
ASN00086071,20140211,TMAX,270,NA,NA,a,NA
ASN00086071,20140211,TMIN,146,NA,NA,a,NA
ASN00086071,20140211,PRCP,0,NA,NA,a,NA
ASN00086071,20140212,TMAX,272,NA,NA,a,NA
ASN00086071,20140212,TMIN,171,NA,NA,a,NA
ASN00086071,20140212,PRCP,0,NA,NA,a,NA
ASN00086071,20140213,TMAX,269,NA,NA,a,NA
ASN00086071,20140213,TMIN,189,NA,NA,a,NA
ASN00086071,20140213,PRCP,0,NA,NA,a,NA
ASN00086071,20140214,TMAX,270,NA,NA,a,NA
ASN00086071,20140214,TMIN,194,NA,NA,a,NA
ASN00086071,20140214,PRCP,0,NA,NA,a,NA
ASN00086071,20140215,TMAX,289,NA,NA,a,NA
ASN00086071,20140215,TMIN,210,NA,NA,a,NA
ASN00086071,20140216,TMAX,241,NA,NA,a,NA
ASN00086071,20140216,TMIN,171,NA,NA,a,NA
ASN00086071,20140217,TMAX,259,NA,NA,a,NA
ASN00086071,20140217,TMIN,162,NA,NA,a,NA
ASN00086071,20140217,PRCP,64,NA,NA,a,NA
ASN00086071,20140218,TMAX,304,NA,NA,a,NA
ASN00086071,20140218,TMIN,145,NA,NA,a,NA
ASN00086071,20140218,PRCP,0,NA,NA,a,NA
ASN00086071,20140219,TMAX,254,NA,NA,a,NA
ASN00086071,20140219,TMIN,175,NA,NA,a,NA
ASN00086071,20140219,PRCP,0,NA,NA,a,NA
ASN00086071,20140220,TMAX,208,NA,NA,a,NA
ASN00086071,20140220,TMIN,126,NA,NA,a,NA
ASN00086071,20140220,PRCP,94,NA,NA,a,NA
ASN00086071,20140221,TMAX,208,NA,NA,a,NA
ASN00086071,20140221,TMIN,132,NA,NA,a,NA
ASN00086071,20140221,PRCP,0,NA,NA,a,NA
ASN00086071,20140222,TMAX,202,NA,NA,a,NA
ASN00086071,20140222,TMIN,142,NA,NA,a,NA
ASN00086071,20140223,TMAX,238,NA,NA,a,NA
ASN00086071,20140223,TMIN,142,NA,NA,a,NA
ASN00086071,20140224,TMAX,252,NA,NA,a,NA
ASN00086071,20140224,TMIN,146,NA,NA,a,NA
ASN00086071,20140224,PRCP,0,NA,NA,a,NA
ASN00086071,20140225,TMAX,330,NA,NA,a,NA
ASN00086071,20140225,TMIN,155,NA,NA,a,NA
ASN00086071,20140225,PRCP,0,NA,NA,a,NA
ASN00086071,20140226,TMAX,226,NA,NA,a,NA
ASN00086071,20140226,TMIN,151,NA,NA,a,NA
ASN00086071,20140226,PRCP,0,NA,NA,a,NA
ASN00086071,20140227,TMAX,223,NA,NA,a,NA
ASN00086071,20140227,TMIN,144,NA,NA,a,NA
ASN00086071,20140227,PRCP,2,NA,NA,a,NA
ASN00086071,20140228,TMAX,235,NA,NA,a,NA
ASN00086071,20140228,TMIN,138,NA,NA,a,NA
ASN00086071,20140228,PRCP,0,NA,NA,a,NA
ASN00086071,20140301,TMAX,242,NA,NA,a,NA
ASN00086071,20140301,TMIN,159,NA,NA,a,NA
ASN00086071,20140301,PRCP,0,NA,NA,a,NA
ASN00086071,20140302,TMAX,234,NA,NA,a,NA
ASN00086071,20140302,TMIN,169,NA,NA,a,NA
ASN00086071,20140302,PRCP,0,NA,NA,a,NA
ASN00086071,20140303,TMAX,253,NA,NA,a,NA
ASN00086071,20140303,TMIN,157,NA,NA,a,NA
ASN00086071,20140303,PRCP,0,NA,NA,a,NA
ASN00086071,20140304,TMAX,337,NA,NA,a,NA
ASN00086071,20140304,TMIN,160,NA,NA,a,NA
ASN00086071,20140304,PRCP,0,NA,NA,a,NA
ASN00086071,20140305,TMAX,230,NA,NA,a,NA
ASN00086071,20140305,TMIN,195,NA,NA,a,NA
ASN00086071,20140305,PRCP,0,NA,NA,a,NA
ASN00086071,20140306,TMAX,214,NA,NA,a,NA
ASN00086071,20140306,TMIN,143,NA,NA,a,NA
ASN00086071,20140306,PRCP,0,NA,NA,a,NA
ASN00086071,20140307,TMAX,231,NA,NA,a,NA
ASN00086071,20140307,TMIN,143,NA,NA,a,NA
ASN00086071,20140307,PRCP,0,NA,NA,a,NA
ASN00086071,20140308,TMAX,284,NA,NA,a,NA
ASN00086071,20140308,TMIN,150,NA,NA,a,NA
ASN00086071,20140308,PRCP,0,NA,NA,a,NA
ASN00086071,20140309,TMAX,331,NA,NA,a,NA
ASN00086071,20140309,TMIN,165,NA,NA,a,NA
ASN00086071,20140309,PRCP,0,NA,NA,a,NA
ASN00086071,20140310,TMAX,327,NA,NA,a,NA
ASN00086071,20140310,TMIN,213,NA,NA,a,NA
ASN00086071,20140310,PRCP,0,NA,NA,a,NA
ASN00086071,20140311,TMAX,312,NA,NA,a,NA
ASN00086071,20140311,TMIN,193,NA,NA,a,NA
ASN00086071,20140311,PRCP,0,NA,NA,a,NA
ASN00086071,20140312,TMAX,222,NA,NA,a,NA
ASN00086071,20140312,TMIN,167,NA,NA,a,NA
ASN00086071,20140312,PRCP,22,NA,NA,a,NA
ASN00086071,20140313,TMAX,229,NA,NA,a,NA
ASN00086071,20140313,TMIN,137,NA,NA,a,NA
ASN00086071,20140313,PRCP,0,NA,NA,a,NA
ASN00086071,20140314,TMAX,273,NA,NA,a,NA
ASN00086071,20140314,TMIN,149,NA,NA,a,NA
ASN00086071,20140314,PRCP,0,NA,NA,a,NA
ASN00086071,20140315,TMAX,296,NA,NA,a,NA
ASN00086071,20140315,TMIN,173,NA,NA,a,NA
ASN00086071,20140316,TMAX,205,NA,NA,a,NA
ASN00086071,20140316,TMIN,137,NA,NA,a,NA
ASN00086071,20140317,TMAX,249,NA,NA,a,NA
ASN00086071,20140317,TMIN,142,NA,NA,a,NA
ASN00086071,20140317,PRCP,4,NA,NA,a,NA
ASN00086071,20140318,TMAX,251,NA,NA,a,NA
ASN00086071,20140318,TMIN,159,NA,NA,a,NA
ASN00086071,20140318,PRCP,0,NA,NA,a,NA
ASN00086071,20140319,TMAX,227,NA,NA,a,NA
ASN00086071,20140319,TMIN,137,NA,NA,a,NA
ASN00086071,20140319,PRCP,0,NA,NA,a,NA
ASN00086071,20140320,TMAX,309,NA,NA,a,NA
ASN00086071,20140320,TMIN,112,NA,NA,a,NA
ASN00086071,20140320,PRCP,0,NA,NA,a,NA
ASN00086071,20140321,TMAX,236,NA,NA,a,NA
ASN00086071,20140321,TMIN,146,NA,NA,a,NA
ASN00086071,20140321,PRCP,0,NA,NA,a,NA
ASN00086071,20140322,TMAX,196,NA,NA,a,NA
ASN00086071,20140322,TMIN,133,NA,NA,a,NA
ASN00086071,20140323,TMAX,193,NA,NA,a,NA
ASN00086071,20140323,TMIN,139,NA,NA,a,NA
ASN00086071,20140324,TMAX,190,NA,NA,a,NA
ASN00086071,20140324,TMIN,125,NA,NA,a,NA
ASN00086071,20140324,PRCP,6,NA,NA,a,NA
ASN00086071,20140325,TMAX,246,NA,NA,a,NA
ASN00086071,20140325,TMIN,121,NA,NA,a,NA
ASN00086071,20140325,PRCP,8,NA,NA,a,NA
ASN00086071,20140326,TMAX,270,NA,NA,a,NA
ASN00086071,20140326,TMIN,141,NA,NA,a,NA
ASN00086071,20140326,PRCP,0,NA,NA,a,NA
ASN00086071,20140327,TMAX,254,NA,NA,a,NA
ASN00086071,20140327,TMIN,171,NA,NA,a,NA
ASN00086071,20140327,PRCP,44,NA,NA,a,NA
ASN00086071,20140328,TMAX,221,NA,NA,a,NA
ASN00086071,20140328,TMIN,171,NA,NA,a,NA
ASN00086071,20140328,PRCP,78,NA,NA,a,NA
ASN00086071,20140329,TMAX,244,NA,NA,a,NA
ASN00086071,20140329,TMIN,127,NA,NA,a,NA
ASN00086071,20140330,TMAX,265,NA,NA,a,NA
ASN00086071,20140330,TMIN,146,NA,NA,a,NA
ASN00086071,20140331,TMAX,309,NA,NA,a,NA
ASN00086071,20140331,TMIN,166,NA,NA,a,NA
ASN00086071,20140331,PRCP,0,NA,NA,a,NA
ASN00086071,20140401,TMAX,334,NA,NA,a,NA
ASN00086071,20140401,TMIN,189,NA,NA,a,NA
ASN00086071,20140401,PRCP,0,NA,NA,a,NA
ASN00086071,20140402,TMAX,249,NA,NA,a,NA
ASN00086071,20140402,TMIN,230,NA,NA,a,NA
ASN00086071,20140402,PRCP,0,NA,NA,a,NA
ASN00086071,20140403,TMAX,183,NA,NA,a,NA
ASN00086071,20140403,TMIN,151,NA,NA,a,NA
ASN00086071,20140403,PRCP,6,NA,NA,a,NA
ASN00086071,20140404,TMAX,207,NA,NA,a,NA
ASN00086071,20140404,TMIN,146,NA,NA,a,NA
ASN00086071,20140404,PRCP,0,NA,NA,a,NA
ASN00086071,20140405,TMAX,245,NA,NA,a,NA
ASN00086071,20140405,TMIN,150,NA,NA,a,NA
ASN00086071,20140405,PRCP,0,NA,NA,a,NA
ASN00086071,20140406,TMAX,254,NA,NA,a,NA
ASN00086071,20140406,TMIN,125,NA,NA,a,NA
ASN00086071,20140406,PRCP,0,NA,NA,a,NA
ASN00086071,20140407,TMAX,249,NA,NA,a,NA
ASN00086071,20140407,TMIN,133,NA,NA,a,NA
ASN00086071,20140408,TMAX,220,NA,NA,a,NA
ASN00086071,20140408,TMIN,166,NA,NA,a,NA
ASN00086071,20140409,TMAX,180,NA,NA,a,NA
ASN00086071,20140409,TMIN,167,NA,NA,a,NA
ASN00086071,20140409,DAPR,3,NA,NA,a,NA
ASN00086071,20140409,DWPR,3,NA,NA,a,NA
ASN00086071,20140409,MDPR,148,NA,NA,a,NA
ASN00086071,20140410,TMAX,193,NA,NA,a,NA
ASN00086071,20140410,TMIN,165,NA,NA,a,NA
ASN00086071,20140410,PRCP,186,NA,NA,a,NA
ASN00086071,20140411,TMAX,192,NA,NA,a,NA
ASN00086071,20140411,TMIN,170,NA,NA,a,NA
ASN00086071,20140411,PRCP,128,NA,NA,a,NA
ASN00086071,20140412,TMAX,230,NA,NA,a,NA
ASN00086071,20140412,TMIN,155,NA,NA,a,NA
ASN00086071,20140413,TMAX,225,NA,NA,a,NA
ASN00086071,20140413,TMIN,130,NA,NA,a,NA
ASN00086071,20140414,TMAX,211,NA,NA,a,NA
ASN00086071,20140414,TMIN,125,NA,NA,a,NA
ASN00086071,20140414,DAPR,3,NA,NA,a,NA
ASN00086071,20140414,DWPR,3,NA,NA,a,NA
ASN00086071,20140414,MDPR,10,NA,NA,a,NA
ASN00086071,20140415,TMAX,219,NA,NA,a,NA
ASN00086071,20140415,TMIN,126,NA,NA,a,NA
ASN00086071,20140415,PRCP,0,NA,NA,a,NA
ASN00086071,20140416,TMAX,223,NA,NA,a,NA
ASN00086071,20140416,TMIN,100,NA,NA,a,NA
ASN00086071,20140416,PRCP,0,NA,NA,a,NA
ASN00086071,20140417,TMAX,251,NA,NA,a,NA
ASN00086071,20140417,TMIN,112,NA,NA,a,NA
ASN00086071,20140417,PRCP,0,NA,NA,a,NA
ASN00086071,20140418,TMAX,190,NA,NA,a,NA
ASN00086071,20140418,TMIN,139,NA,NA,a,NA
ASN00086071,20140419,TMAX,181,NA,NA,a,NA
ASN00086071,20140419,TMIN,117,NA,NA,a,NA
ASN00086071,20140420,TMAX,191,NA,NA,a,NA
ASN00086071,20140420,TMIN,127,NA,NA,a,NA
ASN00086071,20140421,TMAX,185,NA,NA,a,NA
ASN00086071,20140421,TMIN,125,NA,NA,a,NA
ASN00086071,20140422,TMAX,168,NA,NA,a,NA
ASN00086071,20140422,TMIN,133,NA,NA,a,NA
ASN00086071,20140422,DAPR,5,NA,NA,a,NA
ASN00086071,20140422,DWPR,5,NA,NA,a,NA
ASN00086071,20140422,MDPR,84,NA,NA,a,NA
ASN00086071,20140423,TMAX,194,NA,NA,a,NA
ASN00086071,20140423,TMIN,119,NA,NA,a,NA
ASN00086071,20140423,PRCP,66,NA,NA,a,NA
ASN00086071,20140424,TMAX,188,NA,NA,a,NA
ASN00086071,20140424,TMIN,123,NA,NA,a,NA
ASN00086071,20140424,PRCP,6,NA,NA,a,NA
ASN00086071,20140425,TMAX,209,NA,NA,a,NA
ASN00086071,20140425,TMIN,65,NA,NA,a,NA
ASN00086071,20140425,PRCP,0,NA,NA,a,NA
ASN00086071,20140426,TMAX,193,NA,NA,a,NA
ASN00086071,20140426,TMIN,90,NA,NA,a,NA
ASN00086071,20140426,PRCP,0,NA,NA,a,NA
ASN00086071,20140427,TMAX,176,NA,NA,a,NA
ASN00086071,20140427,TMIN,95,NA,NA,a,NA
ASN00086071,20140427,PRCP,0,NA,NA,a,NA
ASN00086071,20140428,TMAX,224,NA,NA,a,NA
ASN00086071,20140428,TMIN,65,NA,NA,a,NA
ASN00086071,20140428,PRCP,0,NA,NA,a,NA
ASN00086071,20140429,TMAX,200,NA,NA,a,NA
ASN00086071,20140429,TMIN,139,NA,NA,a,NA
ASN00086071,20140429,PRCP,0,NA,NA,a,NA
ASN00086071,20140430,TMAX,178,NA,NA,a,NA
ASN00086071,20140430,TMIN,105,NA,NA,a,NA
ASN00086071,20140430,PRCP,134,NA,NA,a,NA
ASN00086071,20140501,TMAX,162,NA,NA,a,NA
ASN00086071,20140501,TMIN,63,NA,NA,a,NA
ASN00086071,20140501,PRCP,0,NA,NA,a,NA
ASN00086071,20140502,TMAX,143,NA,NA,a,NA
ASN00086071,20140502,TMIN,91,NA,NA,a,NA
ASN00086071,20140502,PRCP,2,NA,NA,a,NA
ASN00086071,20140503,TMAX,176,NA,NA,a,NA
ASN00086071,20140503,TMIN,101,NA,NA,a,NA
ASN00086071,20140504,TMAX,142,NA,NA,a,NA
ASN00086071,20140504,TMIN,87,NA,NA,a,NA
ASN00086071,20140505,TMAX,167,NA,NA,a,NA
ASN00086071,20140505,TMIN,98,NA,NA,a,NA
ASN00086071,20140505,PRCP,22,NA,NA,a,NA
ASN00086071,20140506,TMAX,165,NA,NA,a,NA
ASN00086071,20140506,TMIN,107,NA,NA,a,NA
ASN00086071,20140506,PRCP,10,NA,NA,a,NA
ASN00086071,20140507,TMAX,165,NA,NA,a,NA
ASN00086071,20140507,TMIN,97,NA,NA,a,NA
ASN00086071,20140507,PRCP,12,NA,NA,a,NA
ASN00086071,20140508,TMAX,189,NA,NA,a,NA
ASN00086071,20140508,TMIN,43,NA,NA,a,NA
ASN00086071,20140508,PRCP,0,NA,NA,a,NA
ASN00086071,20140509,TMAX,186,NA,NA,a,NA
ASN00086071,20140509,TMIN,70,NA,NA,a,NA
ASN00086071,20140509,PRCP,0,NA,NA,a,NA
ASN00086071,20140510,TMAX,166,NA,NA,a,NA
ASN00086071,20140510,TMIN,121,NA,NA,a,NA
ASN00086071,20140511,TMAX,200,NA,NA,a,NA
ASN00086071,20140511,TMIN,97,NA,NA,a,NA
ASN00086071,20140512,TMAX,201,NA,NA,a,NA
ASN00086071,20140512,TMIN,78,NA,NA,a,NA
ASN00086071,20140512,PRCP,2,NA,NA,a,NA
ASN00086071,20140513,TMAX,204,NA,NA,a,NA
ASN00086071,20140513,TMIN,83,NA,NA,a,NA
ASN00086071,20140513,PRCP,0,NA,NA,a,NA
ASN00086071,20140514,TMAX,205,NA,NA,a,NA
ASN00086071,20140514,TMIN,87,NA,NA,a,NA
ASN00086071,20140514,PRCP,0,NA,NA,a,NA
ASN00086071,20140515,TMAX,225,NA,NA,a,NA
ASN00086071,20140515,TMIN,139,NA,NA,a,NA
ASN00086071,20140515,PRCP,0,NA,NA,a,NA
ASN00086071,20140516,TMAX,232,NA,NA,a,NA
ASN00086071,20140516,TMIN,168,NA,NA,a,NA
ASN00086071,20140516,PRCP,0,NA,NA,a,NA
ASN00086071,20140517,TMAX,201,NA,NA,a,NA
ASN00086071,20140517,TMIN,168,NA,NA,a,NA
ASN00086071,20140517,PRCP,0,NA,NA,a,NA
ASN00086071,20140518,TMAX,215,NA,NA,a,NA
ASN00086071,20140518,TMIN,173,NA,NA,a,NA
ASN00086071,20140518,PRCP,0,NA,NA,a,NA
ASN00086071,20140519,TMAX,235,NA,NA,a,NA
ASN00086071,20140519,TMIN,174,NA,NA,a,NA
ASN00086071,20140519,PRCP,0,NA,NA,a,NA
ASN00086071,20140520,TMAX,218,NA,NA,a,NA
ASN00086071,20140520,TMIN,142,NA,NA,a,NA
ASN00086071,20140520,PRCP,0,NA,NA,a,NA
ASN00086071,20140521,TMAX,238,NA,NA,a,NA
ASN00086071,20140521,TMIN,110,NA,NA,a,NA
ASN00086071,20140522,TMAX,211,NA,NA,a,NA
ASN00086071,20140522,TMIN,125,NA,NA,a,NA
ASN00086071,20140522,PRCP,0,NA,NA,a,NA
ASN00086071,20140523,TMAX,207,NA,NA,a,NA
ASN00086071,20140523,TMIN,155,NA,NA,a,NA
ASN00086071,20140523,PRCP,46,NA,NA,a,NA
ASN00086071,20140524,TMAX,181,NA,NA,a,NA
ASN00086071,20140524,TMIN,109,NA,NA,a,NA
ASN00086071,20140525,TMAX,205,NA,NA,a,NA
ASN00086071,20140525,TMIN,122,NA,NA,a,NA
ASN00086071,20140526,TMAX,221,NA,NA,a,NA
ASN00086071,20140526,TMIN,123,NA,NA,a,NA
ASN00086071,20140526,PRCP,0,NA,NA,a,NA
ASN00086071,20140527,TMAX,201,NA,NA,a,NA
ASN00086071,20140527,TMIN,158,NA,NA,a,NA
ASN00086071,20140527,PRCP,0,NA,NA,a,NA
ASN00086071,20140528,TMAX,190,NA,NA,a,NA
ASN00086071,20140528,TMIN,130,NA,NA,a,NA
ASN00086071,20140528,PRCP,20,NA,NA,a,NA
ASN00086071,20140529,TMAX,159,NA,NA,a,NA
